"language","item.id","delta_Mean","k_Mean","lambda_Mean","delta_HDIlow","k_HDIlow","lambda_HDIlow","delta_HDIhigh","k_HDIhigh","lambda_HDIhigh","category","item"
"Swedish","item_495",2.1759262898,5.507379877,13.6016596644,0.753862,0.591083,0.449311,3.88179,14.1583,25.8688,"action_words","se"
"Swedish","item_496",1.5034789412,17.772663324,4.78340606686,0.765159,3.08731,0.0100335,2.46744,36.8375,12.8274,"action_words","simma"
"Swedish","item_497",1.1934361292,24.059159656,2.798717423858,0.59516,2.29064,0.00390781,2.23116,47.7141,10.7087,"action_words","sitta"
"Swedish","item_498",1.5287538922,15.78392918,4.91560992718,0.717915,2.13574,0.061899,2.43143,35.8762,12.3878,"action_words","sjunga"
"Swedish","item_499",2.024419022,9.0087443198,11.69622320314,0.729389,1.09545,0.217579,3.82149,21.8942,25.6555,"action_words","skaka"
"Swedish","item_5",1.6725214222,5.4493235216,11.19434099704,0.567905,0.510749,0.0867127,3.325,14.2708,26.6888,"sounds","kuckeliku"
"Swedish","item_50",1.8661591616,8.663800562,10.443924722946,0.477434,0.688251,0.00506527,3.43803,23.2558,23.4422,"animals","ratta"
"Swedish","item_500",1.8822222612,14.53883992,8.48969255292,0.63032,1.65718,0.026717,3.31251,38.5767,20.0386,"action_words","skoja"
"Swedish","item_501",1.5966625946,19.1735053264,5.583860050427,0.57621,1.61163,0.000487046,2.88016,42.9387,15.8197,"action_words","skriva"
"Swedish","item_502",2.0747507014,14.273611092,9.16374082238,0.780879,1.47178,0.0474696,3.73473,37.2814,20.6434,"action_words","skynda"
"Swedish","item_503",2.2228259042,12.456518626,10.15026761594,0.837978,1.49609,0.193402,3.87908,31.6964,20.8937,"action_words","skara"
"Swedish","item_504",1.8112219456,15.947864026,7.3467120915,0.664579,1.92024,0.0129092,3.12451,39.445,17.4003,"action_words","slicka"
"Swedish","item_505",1.6433034144,14.408323502,6.04299576562,0.721015,2.02289,0.0363176,2.78386,34.3264,15.2038,"action_words","sluta"
"Swedish","item_506",1.8012843992,16.994279406,6.800932511528,0.585557,1.65411,0.00174405,3.21802,43.9243,16.8248,"action_words","sla"
"Swedish","item_507",1.8175811556,12.573658544,7.71609359778,0.673686,1.53927,0.0409617,3.31727,30.9127,19.3225,"action_words","slanga"
"Swedish","item_508",1.5938529208,14.1865165162,5.61795018228,0.637448,1.84147,0.00487273,2.68545,30.6349,14.3908,"action_words","smaka"
"Swedish","item_509",1.6600433206,11.839245891,7.63946412812,0.637496,1.50433,0.0458847,2.96244,29.7545,19.2023,"action_words","sopa"
"Swedish","item_51",1.99869901,10.2308582742,11.49514802462,0.613641,1.02652,0.0286699,3.79369,24.7685,25.7792,"animals","skalbagge"
"Swedish","item_510",1.400263469,18.082245416,3.826986158248,0.669176,2.88562,0.00960404,2.29485,41.7445,10.7205,"action_words","sova"
"Swedish","item_511",1.788513594,13.779652436,7.26469103418,0.627762,1.31878,0.0124978,3.02941,33.0331,17.121,"action_words","sparka"
"Swedish","item_512",1.8636866806,12.984470966,7.4054588917,0.80044,1.91376,0.0196833,3.23737,29.3971,17.1338,"action_words","spela"
"Swedish","item_513",1.6742368296,17.40372591,6.20496343434,0.641653,1.86827,0.013106,2.84261,43.8272,15.6704,"action_words","spilla"
"Swedish","item_514",1.4077965068,19.851417406,3.82649641686,0.717584,4.21701,0.0577265,2.36723,42.3801,11.6075,"action_words","springa"
"Swedish","item_515",1.950577913,17.738536544,7.5466506828,0.648676,2.11596,0.0194534,3.69916,52.3937,19.1829,"action_words","stanna"
"Swedish","item_516",1.4264562996,16.642820034,5.090680577238,0.606946,1.95171,0.00697248,2.58373,36.6567,15.3439,"action_words","sta"
"Swedish","item_517",1.8368652844,10.703557591,8.39337930206,0.721568,1.05319,0.0588548,3.4733,27.2129,20.4251,"action_words","stada"
"Swedish","item_518",1.539278068,17.298293906,6.032160142128,0.541706,2.08045,0.00271077,2.42386,44.5446,14.0504,"action_words","stalla"
"Swedish","item_519",1.3988225764,17.93673922,4.497649810654,0.549579,2.35155,0.00425956,2.52746,42.8295,13.872,"action_words","stanga"
"Swedish","item_52",1.6968534976,12.681633958,7.916934215952,0.624524,1.81046,0.00312885,3.12264,32.2279,20.0015,"animals","skoldpadda"
"Swedish","item_520",1.6999193218,22.399190616,6.03721082468,0.610719,1.66903,0.0134735,3.47953,52.6472,19.219,"action_words","saga"
"Swedish","item_521",1.930776019,9.876035966,10.23064429618,0.633403,1.10638,0.0147153,3.61663,25.9216,23.068,"action_words","satta"
"Swedish","item_522",1.8715711336,11.753498326,9.25588513526,0.779487,1.57392,0.0554406,3.38503,27.9377,21.6049,"action_words","tala"
"Swedish","item_523",1.4478178318,19.142297828,4.79475763358,0.6285,2.02886,0.00239415,2.46743,42.7193,13.8328,"action_words","tanka"
"Swedish","item_524",1.7529687598,8.3225595372,8.857127020554,0.61768,1.00494,0.00835462,3.15699,21.9175,20.1971,"action_words","tappa"
"Swedish","item_525",1.620112985,5.0191082326,8.43828165046,0.671636,0.41441,0.0205712,2.95355,12.8132,19.3992,"action_words","titta"
"Swedish","item_526",1.5726037804,14.42629591,5.97387759466,0.685562,1.61746,0.0194009,2.7942,36.2214,16.0917,"action_words","torka"
"Swedish","item_527",1.2924095518,21.408483736,3.8098809122822,0.582082,2.17333,0.000762905,2.53449,44.4736,13.9516,"action_words","tvatta"
"Swedish","item_528",1.747875826,22.092070166,5.84031547218,0.698576,2.52838,0.0314852,3.11193,54.5017,15.8372,"action_words","tycka"
"Swedish","item_529",1.6657745166,16.8394795994,6.81127031332,0.599806,1.27979,0.0185183,3.24426,41.01,18.8296,"action_words","tanda"
"Swedish","item_53",1.2396559156,33.2550251462,3.3922472726708,0.477476,0.766662,0.000753109,2.5973,70.4714,13.9901,"animals","tiger"
"Swedish","item_530",2.0043475562,13.14530453,9.79564760026,0.751402,1.86928,0.123766,3.55902,30.886,22.1763,"action_words","tanka"
"Swedish","item_531",1.7078091968,16.866095782,6.11384639462,0.718322,2.66436,0.0341813,2.84811,39.5074,15.1941,"action_words","vakna"
"Swedish","item_532",1.9256488826,14.751436076,8.0667619036,0.791277,1.94735,0.0152164,3.45836,35.1249,19.1118,"action_words","visa"
"Swedish","item_533",2.2604739592,9.4723562146,10.56446801364,0.87709,1.31703,0.471123,3.90483,23.5757,20.7067,"action_words","vanta"
"Swedish","item_534",1.3843061838,22.78388941,3.60474980076,0.564374,2.2313,0.00592889,2.37945,58.2576,11.3311,"action_words","aka"
"Swedish","item_535",2.0182692636,10.4548038244,10.82781741886,0.665071,0.97459,0.0254277,3.74625,26.384,24.0216,"action_words","alska"
"Swedish","item_536",1.6635659342,12.2452782258,6.188986109212,0.669393,0.811542,0.00599122,2.89999,30.9213,15.4597,"action_words","ata"
"Swedish","item_537",1.8700781804,19.020828136,7.827529995648,0.66305,2.06495,0.00241866,3.55643,45.6117,20.3538,"action_words","onska"
"Swedish","item_538",1.4783095042,17.495199258,4.978856203998,0.571121,2.04401,0.00620902,2.65137,44.6724,14.3315,"action_words","oppna"
"Swedish","item_539",1.6792785548,14.586182448,6.18233523738,0.723957,1.96484,0.0372389,2.99221,33.4043,16.5412,"descriptive_words","arg"
"Swedish","item_54",1.781092509,11.269118377,7.47304711964,0.779347,1.30832,0.0347767,3.02058,28.1393,16.7489,"animals","tupp"
"Swedish","item_540",1.984230243,13.029817388,8.8384980169,0.700907,1.29796,0.0114372,3.52542,35.1262,19.7054,"descriptive_words","bla"
"Swedish","item_541",1.7135285574,14.364608046,7.642048433354,0.629498,1.64575,0.00933497,3.00092,35.0876,19.0846,"descriptive_words","blasig"
"Swedish","item_542",1.2117650324,18.559574454,3.20854919318,0.62096,2.007,0.0175519,2.13303,36.8729,11.3715,"descriptive_words","borta"
"Swedish","item_543",2.0095516252,11.316560926,10.41928971976,0.767491,1.67373,0.0507509,3.50203,27.9862,22.0549,"descriptive_words","brun"
"Swedish","item_544",2.0586860556,21.967365056,8.52292501952,0.726991,2.54734,0.0257384,3.77867,54.9243,21.0231,"descriptive_words","bullrig"
"Swedish","item_545",2.1476563468,13.795265046,9.83076213804,0.739275,1.70882,0.114932,4.01722,37.6488,22.1737,"descriptive_words","battre"
"Swedish","item_546",1.3628441124,23.319388202,3.732121292074,0.563306,1.84566,0.00506318,2.4563,58.9183,12.1174,"descriptive_words","dum"
"Swedish","item_547",2.171710284,15.2986890788,9.37376093796,0.832096,1.86104,0.014283,4.05837,36.6301,20.9632,"descriptive_words","dalig"
"Swedish","item_548",2.1322410314,14.186951262,11.47077985298,0.839528,1.60407,0.0284342,4.04196,35.362,25.8719,"descriptive_words","fattig"
"Swedish","item_549",1.4893570508,19.625411204,4.89608443366,0.62455,1.56459,0.0146112,2.71198,50.6256,14.7064,"descriptive_words","fin"
"Swedish","item_55",1.7351167216,8.4811843106,9.60166184804,0.573065,1.0223,0.0170362,3.09726,22.291,21.6403,"animals","uggla"
"Swedish","item_550",1.7185075044,15.045223382,6.6738852262,0.797756,2.04273,0.163177,3.14537,33.6644,18.052,"descriptive_words","fort"
"Swedish","item_551",1.7618689894,15.246926138,7.815597686488,0.669005,1.88178,0.00119253,3.21718,38.5653,19.6887,"descriptive_words","full"
"Swedish","item_552",1.7718157828,10.683861018,8.84288218078,0.724873,1.21831,0.0324402,3.22584,27.0686,20.526,"descriptive_words","forsiktig"
"Swedish","item_553",1.8094278516,19.546983832,6.36987984056,0.712987,2.612,0.0218108,3.06213,45.8742,15.6464,"descriptive_words","forst"
"Swedish","item_554",1.8748483116,14.076769072,8.07233715264,0.830486,1.99555,0.0787237,3.40439,32.6197,19.6415,"descriptive_words","gammal"
"Swedish","item_555",1.6791282354,17.984555026,6.06854424302,0.650156,2.50781,0.0169598,2.91055,49.2409,15.7692,"descriptive_words","glad"
"Swedish","item_556",1.971829717,10.401935349,9.930364142196,0.682871,1.28043,0.0213326,3.71396,27.7076,22.6511,"descriptive_words","god"
"Swedish","item_557",2.1149610962,12.7823692962,10.324032667245,0.527239,1.07608,0.000828755,4.00277,38.7357,22.8607,"descriptive_words","gron"
"Swedish","item_558",1.6047840318,28.3956367732,6.5574282349558,0.40802,1.64338,8.44871e-05,3.3068,85.9325,19.3943,"descriptive_words","gul"
"Swedish","item_559",1.9313056598,7.4449869506,12.27725305024,0.667998,0.976148,0.131836,3.51172,18.5543,26.2143,"descriptive_words","gullig"
"Swedish","item_56",1.9502181776,12.877196836,9.31813604164,0.733322,1.4905,0.0139419,3.51432,30.511,21.2284,"animals","valp"
"Swedish","item_560",1.7757057336,13.1373009306,7.14292475305,0.70917,1.66262,0.00671437,3.18865,31.7736,17.8867,"descriptive_words","hungrig"
"Swedish","item_561",2.400546847,10.2713522138,11.53827128892,0.795114,0.770364,0.160972,4.52621,25.6259,24.025,"descriptive_words","hard"
"Swedish","item_562",1.9591999216,11.756994108,10.03758648334,0.650224,1.57462,0.0323998,3.39464,29.9507,21.6108,"descriptive_words","hog"
"Swedish","item_563",1.6442789186,12.2393364242,6.728309655988,0.554694,1.2851,0.0011035,2.75509,31.4267,15.7711,"descriptive_words","kall"
"Swedish","item_564",1.5115481954,16.919546714,4.939603633142,0.684858,3.30216,0.00815061,2.47069,39.8764,12.9981,"descriptive_words","ledsen"
"Swedish","item_565",1.8529161198,13.059154112,7.66152363334,0.786184,1.79484,0.0701139,3.26364,31.7828,17.8719,"descriptive_words","liten"
"Swedish","item_566",1.9715148928,10.5569536694,10.46865200002,0.671044,1.50737,0.0432919,3.63753,26.2984,23.4857,"descriptive_words","lang"
"Swedish","item_567",1.8304125214,10.70291685,8.57796179,0.772736,1.5712,0.2031,3.22865,24.1635,19.9569,"descriptive_words","mjuk"
"Swedish","item_568",1.7686021214,14.250801842,7.7630491038,0.62218,1.32896,0.0278449,3.32184,31.925,20.6249,"descriptive_words","mork"
"Swedish","item_569",1.4927155724,24.240947372,5.354215848498,0.5013,1.3139,0.00183209,3.04821,62.0195,18.2665,"descriptive_words","ny"
"Swedish","item_57",2.009409945,8.5460746254,11.27920874578,0.717918,1.10039,0.0776553,3.61457,21.4497,23.7314,"animals","varg"
"Swedish","item_570",1.9585405322,15.848659741,8.87677136154,0.73017,1.90612,0.0449642,3.60617,39.1064,21.2132,"descriptive_words","orange"
"Swedish","item_571",1.9122309822,14.205824494,7.988257975212,0.624787,2.03972,0.00466511,3.03677,33.5768,16.8167,"descriptive_words","ren"
"Swedish","item_572",1.4577194952,25.159980148,4.1413853014,0.662993,3.85446,0.00618074,2.45935,57.3543,11.9442,"descriptive_words","radd"
"Swedish","item_573",1.8048802922,12.4473713776,8.37019331486,0.69088,1.42074,0.0735056,3.33498,32.2161,20.388,"descriptive_words","rod"
"Swedish","item_574",2.1044739494,13.84138669,9.581488716058,0.816334,1.96455,0.00655713,3.86969,34.2703,21.4585,"descriptive_words","sakta"
"Swedish","item_575",1.9853726108,14.307103938,9.41389361502,0.725176,1.78645,0.0442457,3.67749,35.4021,22.0139,"descriptive_words","sist"
"Swedish","item_576",1.8360175278,19.442864202,6.47348020128,0.651236,1.33934,0.0160945,3.94411,49.6896,20.2263,"descriptive_words","sjuk"
"Swedish","item_577",1.5046086478,13.18150802,5.552467516586,0.749307,2.40104,0.00845987,2.54331,28.092,14.1168,"descriptive_words","smutsig"
"Swedish","item_578",1.9247732304,15.6111714208,8.8201624997,0.763979,1.72605,0.0317926,3.64319,39.4463,22.1074,"descriptive_words","snabb"
"Swedish","item_579",1.5884691804,14.7536313,5.885944645284,0.621892,1.73634,0.00265378,2.66569,33.5979,14.5227,"descriptive_words","snall"
"Swedish","item_58",1.688038604,3.8613686804,10.285747354962,0.510201,0.274772,0.00419757,3.0798,10.5813,21.9728,"animals","vovve"
"Swedish","item_580",1.617503459,17.074072282,5.40672957148,0.663731,2.351,0.0176052,2.64694,42.3781,13.603,"descriptive_words","stor"
"Swedish","item_581",1.952665095,8.9150320046,13.42452727978,0.581548,1.10745,0.0116874,3.71655,24.119,29.4015,"descriptive_words","stygg"
"Swedish","item_582",1.9667320582,12.75756589,9.657563331596,0.598167,1.39103,0.00397208,3.57626,34.1815,22.2609,"descriptive_words","svart"
"Swedish","item_583",2.1161411386,12.65611033,10.13069594768,0.839468,1.67878,0.0862433,4.02799,30.2988,22.9896,"descriptive_words","svar"
"Swedish","item_584",1.4507513072,22.9800910724,5.935238412958,0.494822,1.57016,0.00252504,2.9112,59.1278,19.253,"descriptive_words","somning"
"Swedish","item_585",1.3565945142,20.180414482,4.653417626808,0.523461,1.72927,0.002447,2.59106,54.5986,15.3431,"descriptive_words","sonder"
"Swedish","item_586",2.1012989496,9.135717814,11.2202147646,0.738679,1.18028,0.169467,3.85236,22.5991,23.9998,"descriptive_words","sot"
"Swedish","item_587",1.9320334502,5.8254529346,12.7416512104,0.735732,0.899995,0.0625633,3.59148,14.5941,26.0253,"descriptive_words","tom"
"Swedish","item_588",2.2703505572,12.6397044336,10.7730162608,0.684741,1.06457,0.0113419,4.64131,33.4042,24.8043,"descriptive_words","torr"
"Swedish","item_589",1.7994531234,12.172515004,7.87606046556,0.722717,1.69236,0.0180325,3.11549,29.1949,18.1702,"descriptive_words","trasig"
"Swedish","item_59",1.97664724,7.2448853266,13.40572727696,0.645798,0.890001,0.0373257,3.87439,18.2931,28.8178,"animals","zebra"
"Swedish","item_590",2.1202449046,17.850899194,9.82743216272,0.768365,2.12768,0.0109963,3.80721,49.6715,21.1691,"descriptive_words","trevlig"
"Swedish","item_591",1.7855230276,12.142846836,7.42729780412,0.779663,1.93192,0.0534759,3.11567,28.9663,17.5859,"descriptive_words","trott"
"Swedish","item_592",1.6960553706,15.594190508,6.27805235198,0.731774,2.07981,0.111972,2.84576,35.5412,15.7497,"descriptive_words","tung"
"Swedish","item_593",2.1069146632,10.822842916,12.82410656554,0.707053,1.30539,0.00326452,3.83788,26.4951,27.1588,"descriptive_words","tunn"
"Swedish","item_594",2.0201089524,10.120104888,9.61274986698,0.689689,1.20646,0.0747911,3.80994,25.6664,21.7331,"descriptive_words","tyst"
"Swedish","item_595",1.7626565686,10.713144316,8.019506847676,0.716263,1.49154,0.00863504,3.1939,28.991,18.7379,"descriptive_words","torstig"
"Swedish","item_596",1.397333277,36.029233692,3.8562032678848,0.469599,2.67448,0.000313076,2.59633,96.534,12.7486,"descriptive_words","vaken"
"Swedish","item_597",1.3555408342,12.78481103,4.830571097364,0.663659,1.89916,0.0025513,2.3237,27.9362,13.0997,"descriptive_words","varm"
"Swedish","item_598",2.006893075,6.250007538,13.39791445242,0.749853,0.741952,0.0398109,3.80695,15.2331,27.2178,"descriptive_words","vass"
"Swedish","item_599",2.1091780278,11.73322339,10.49249880296,0.644033,1.28031,0.0163494,3.76838,29.9765,22.6908,"descriptive_words","vit"
"Swedish","item_6",1.5708279508,2.5930785104,15.896611555082,0.539612,0.261824,0.112584,2.97634,6.49848,32.3486,"sounds","kvack_kvack"
"Swedish","item_60",1.8267334122,8.0576119186,11.2430981726,0.733925,1.18931,0.212524,3.34364,19.8879,25.0545,"animals","asna"
"Swedish","item_600",1.5564553914,14.22381885,6.642454206352,0.581225,1.59936,0.00316958,2.84522,36.6414,18.2616,"descriptive_words","vat"
"Swedish","item_601",1.9132952594,10.2968011474,9.44887001382,0.715942,1.19841,0.0363733,3.43013,28.0052,20.7935,"descriptive_words","acklig"
"Swedish","item_602",2.0322388964,8.592181928,11.995144299952,0.659014,0.922248,0.00170422,3.86842,22.2071,25.3492,"pronouns","de/dem/dom"
"Swedish","item_603",2.1778771204,3.890902302,16.8687666078,0.698216,0.609228,3.12486,4.41972,8.60345,33.5762,"pronouns","den_dar"
"Swedish","item_604",2.3984566326,7.2967230978,13.4964535838,0.835236,1.02684,0.478847,4.49315,18.0015,25.7825,"pronouns","den_har"
"Swedish","item_605",1.9835064766,5.082825674,11.70085565128,0.777836,0.625472,0.273016,3.52059,12.9445,22.6559,"pronouns","den_"
"Swedish","item_606",2.2914836016,5.5514769892,16.11854693234,0.745011,0.744386,0.857199,4.33351,14.2635,30.4697,"pronouns","det"
"Swedish","item_607",2.0688513366,28.552547442,7.376600080312,0.770158,2.39169,0.00466295,4.07534,68.057,19.9407,"pronouns","deras"
"Swedish","item_608",2.0585153138,6.9642185216,18.164053530822,0.63232,0.8232,0.00359191,3.96439,17.868,37.6193,"pronouns","dessa"
"Swedish","item_609",1.727416026,14.5311741072,6.9536936813,0.684415,1.80266,0.0119345,3.00643,36.881,16.7347,"pronouns","din"
"Swedish","item_61",1.9229919956,7.3325498228,11.577266693796,0.576591,0.816143,0.00476768,3.52666,17.7489,24.5116,"animals","alg"
"Swedish","item_610",2.0850210282,15.277956572,8.47598472922,0.853364,1.46288,0.214998,3.85691,37.4662,20.0496,"pronouns","du"
"Swedish","item_611",2.0307912388,14.5429611586,8.78012687366,0.766797,1.49218,0.0651755,3.73501,36.6886,20.5762,"pronouns","han"
"Swedish","item_612",2.162522086,11.191402074,11.852140065672,0.767054,1.21766,0.00498906,4.01459,28.9749,24.9387,"pronouns","hans"
"Swedish","item_613",2.2256698294,11.7645930072,11.93306572901,0.738496,1.3785,0.00555139,4.31752,30.2668,25.5787,"pronouns","henne"
"Swedish","item_614",2.0955953834,10.0346227892,12.60896109766,0.696622,1.09399,0.0347179,3.93509,24.5831,26.8566,"pronouns","hennes"
"Swedish","item_615",2.131088202,18.029756524,8.62249516012,0.769654,1.65502,0.0465765,4.12535,47.2985,21.0125,"pronouns","hon"
"Swedish","item_616",2.1497699818,14.867282306,10.53765592168,0.742482,1.78858,0.0368816,4.00377,39.4059,23.2232,"pronouns","honom"
"Swedish","item_617",1.7356869994,18.110140322,6.22675922408,0.602851,1.38142,0.0110056,3.17716,45.8947,17.0371,"pronouns","jag"
"Swedish","item_618",2.0857166022,10.8258579056,10.642952034824,0.633877,1.47736,0.00931492,3.71465,29.7531,22.6207,"pronouns","mig"
