"language","item.id","delta_Mean","k_Mean","lambda_Mean","start_Mean","delta_HDIlow","k_HDIlow","lambda_HDIlow","start_HDIlow","delta_HDIhigh","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Swedish","item_543",1.7958008242,5.6803598636,10.18873883769,10.663456184122,0.57912,0.251386,0.00185149,1.15136,3.55025,17.7956,21.0077,18.8508,"descriptive_words","brun"
"Swedish","item_544",1.9486974766,9.0442048546,11.85333002606,11.587975138456,0.491458,0.158228,0.0160601,1.02794,3.85762,29.4033,27.1296,21.9911,"descriptive_words","bullrig"
"Swedish","item_545",2.027194085,8.8708234068,9.059597455108,7.364996394986,0.56343,0.443215,0.00800523,0.00457075,3.85161,25.2584,18.9202,15.6363,"descriptive_words","battre"
"Swedish","item_546",1.4021533012,5.3995922836,5.127832981356,11.734185014772,0.569363,0.252637,0.00108405,3.31656,2.53876,15.8988,11.7839,15.9567,"descriptive_words","dum"
"Swedish","item_547",2.0362451708,9.3590419384,8.37291755698,7.775381351062,0.606085,0.467643,0.0211278,0.00113938,3.92079,26.8437,18.1096,16.2901,"descriptive_words","dalig"
"Swedish","item_548",1.49324549798,3.99100561994,1290.60523266943,16.514175470748,0.180515,0.0637796,0.00457175,2.31849,3.35901,16.1954,7897.17,21.9997,"descriptive_words","fattig"
"Swedish","item_549",1.4850857878,7.0631667958,5.774832479032,10.297429260676,0.501336,0.251615,0.00208463,1.59701,2.69438,21.9368,13.247,15.8872,"descriptive_words","fin"
"Swedish","item_55",1.660380544,4.1225054184,10.041774659994,8.346503013002,0.568708,0.20315,0.162398,0.690473,3.15384,11.3807,20.7053,15.0078,"animals","uggla"
"Swedish","item_550",1.424942262,4.29688708,7.0178406092864,14.56022724406,0.450358,0.133635,0.00227035,4.21975,2.73083,14.7248,15.5515,18.881,"descriptive_words","fort"
"Swedish","item_551",1.1855815278,0.90174041366,460.51503820262,21.0057380692,0.173025,0.045175,0.0189119,18.3131,2.88435,2.68857,2125.19,21.9997,"descriptive_words","full"
"Swedish","item_552",1.5948125662,4.4267169238,9.59678485008,11.33428628704,0.514434,0.168692,0.0408865,1.30277,3.13292,13.7134,20.545,18.0652,"descriptive_words","forsiktig"
"Swedish","item_553",1.6251020968,4.2806399347,9.34422217044,15.94488807116,0.461557,0.097467,0.0522436,2.88073,3.21674,15.9382,18.7172,21.997,"descriptive_words","forst"
"Swedish","item_554",1.7998672404,7.6664980804,8.05602689004,9.1004886974987,0.563827,0.287935,0.0278316,0.0932408,3.53574,23.091,17.8882,16.8558,"descriptive_words","gammal"
"Swedish","item_555",1.541743249,7.4573850842,6.001544007604,11.206010981982,0.546547,0.192624,0.00390461,1.21226,2.89506,24.4276,13.6886,18.0158,"descriptive_words","glad"
"Swedish","item_556",1.9105446042,6.7847182158,9.60681175972,5.409327785878,0.589117,0.460946,0.0159007,0.00053681,3.55352,19.5782,19.9101,11.8779,"descriptive_words","god"
"Swedish","item_557",2.12554936,6.6371897526,10.37005671842,5.945289560542,0.75682,0.468711,0.0397122,0.00162012,4.07438,18.1117,20.5635,12.9027,"descriptive_words","gron"
"Swedish","item_558",1.8144285356,9.1644132778,8.06078261533584,6.781077750076,0.500319,0.410068,7.48982e-05,0.00655107,3.39532,25.2323,17.5602,13.6198,"descriptive_words","gul"
"Swedish","item_559",1.7545340908,4.7243959444,11.77393718042,7.3869624282574,0.567292,0.356435,0.0139968,0.0324353,3.41494,12.6734,24.0907,14.0289,"descriptive_words","gullig"
"Swedish","item_56",1.66838185,7.1998467556,8.284618773406,10.3309958555936,0.485625,0.309823,0.00689179,0.815856,3.25135,22.0952,18.8816,18.3656,"animals","valp"
"Swedish","item_560",1.7287222966,6.3590597624,7.25695204366,8.6100866829,0.616298,0.302469,0.0148997,0.641526,3.09301,18.3927,14.9742,15.3762,"descriptive_words","hungrig"
"Swedish","item_561",2.2504805888,7.5128948364,10.47735470524,5.497686522896,0.701235,0.606276,0.0477167,0.00426428,4.25352,20.5085,20.6302,12.077,"descriptive_words","hard"
"Swedish","item_562",1.968213567,6.9230797432,10.222176126474,6.359731617607,0.642275,0.632782,0.020776,0.00142061,3.69532,18.226,20.9676,13.2186,"descriptive_words","hog"
"Swedish","item_563",1.3778360538,4.9871620612,5.978804415664,11.03680901672,0.520015,0.1534,0.010822,2.27364,2.52219,15.8943,13.9334,15.754,"descriptive_words","kall"
"Swedish","item_564",1.2325090408,2.5850145606,6.942485564898,16.935210318,0.409728,0.136443,0.00176568,13.6845,2.36237,7.22975,15.6439,18.9589,"descriptive_words","ledsen"
"Swedish","item_565",1.6079745092,9.0415669818,6.228322651082,7.781107800758,0.556431,0.447321,0.00368649,0.0307599,3.00088,28.2246,14.759,14.3943,"descriptive_words","liten"
"Swedish","item_566",1.8235364316,6.7399652874,9.89050681892,7.025489283796,0.587091,0.473611,0.0491726,0.0304036,3.42743,18.494,21.1391,13.8323,"descriptive_words","lang"
"Swedish","item_567",1.8362777342,7.1260400936,8.89001823986,6.350901313702,0.660645,0.444991,0.119464,0.00302963,3.47785,20.3965,19.3454,13.1085,"descriptive_words","mjuk"
"Swedish","item_568",1.680703477,6.6434297402,8.29805867973,9.82458809932,0.513397,0.129272,0.00433587,0.0118844,3.31472,19.4034,18.4225,17.124,"descriptive_words","mork"
"Swedish","item_569",1.869689035,7.4374396836,8.45559029744,6.885937035516,0.660479,0.495987,0.0826769,0.00331613,3.38737,20.0964,17.9922,13.7284,"descriptive_words","ny"
"Swedish","item_57",1.9600819174,5.2884294216,11.08883217944,6.650734438248,0.619422,0.386618,0.159175,0.017062,3.76975,14.6057,21.844,13.4537,"animals","varg"
"Swedish","item_570",1.765489973,6.1599204002,18.78513420222,13.02940766718,0.365573,0.12397,0.0107626,1.25198,3.68915,21.9425,80.6369,21.9687,"descriptive_words","orange"
"Swedish","item_571",1.846549257,7.5497823416,7.7610352615,8.96919579854186,0.599183,0.242981,0.0437449,0.272349,3.39169,22.3592,16.1851,17.2134,"descriptive_words","ren"
"Swedish","item_572",1.5992386808,8.915952247,5.86231129927,10.326840244,0.565791,0.219159,0.00577468,0.779301,2.96493,29.3127,13.423,18.0011,"descriptive_words","radd"
"Swedish","item_573",1.776445645,4.8023108594,9.33837258626,10.252846191544,0.587541,0.168156,0.0359598,0.846648,3.44929,14.4636,18.817,17.5128,"descriptive_words","rod"
"Swedish","item_574",1.9191221318,8.5960815502,8.525836924612,8.642323015548,0.592379,0.424778,0.00581474,0.00243726,3.73887,26.2884,18.5317,16.9184,"descriptive_words","sakta"
"Swedish","item_575",1.9068844598,8.1209833462,9.3861854485,8.27655366237,0.573683,0.384007,0.0555735,0.0445251,3.71055,23.0529,20.3772,16.8119,"descriptive_words","sist"
"Swedish","item_576",1.6725102762,10.3979087694,5.952437537836,8.8623771242206,0.581398,0.312559,0.00669036,0.0199927,3.19301,32.3053,14.3731,16.5495,"descriptive_words","sjuk"
"Swedish","item_577",1.231395794,5.4399491986,5.144869682396,11.82263044418,0.461445,0.241154,0.00301868,3.76264,2.27009,15.6298,13.545,15.833,"descriptive_words","smutsig"
"Swedish","item_578",1.7137495652,5.86441192144,27.451757004856,13.22285485038,0.372996,0.0991072,0.00255897,1.41291,3.5904,20.4522,113.521,21.982,"descriptive_words","snabb"
"Swedish","item_579",1.451770848,7.072243368,5.896949289312,9.988874359086,0.516569,0.383405,0.00369575,1.42084,2.52957,18.5883,13.4051,15.6771,"descriptive_words","snall"
"Swedish","item_58",1.513461456,2.18378824236,9.51168222456,6.8765273470008,0.495398,0.0273002,0.0934867,0.0121171,2.83172,6.6303,19.372,13.8166,"animals","vovve"
"Swedish","item_580",1.5435079522,4.4815844762,6.28628349018,13.39926228232,0.549445,0.203821,0.0347874,3.797,2.91034,14.416,13.4316,18.5729,"descriptive_words","stor"
"Swedish","item_581",1.04550469142,0.73561649012,3227.1684373422,20.7446407732,0.0678602,0.0625649,0.18937,19.0205,2.70423,1.74513,9038.75,21.9959,"descriptive_words","stygg"
"Swedish","item_582",1.690977663,6.5970491274,8.6878909271,10.27632819832,0.519461,0.2572,0.001043,0.574865,3.31974,19.9501,18.8684,17.9761,"descriptive_words","svart"
"Swedish","item_583",1.761930825,5.67575012262,14.688779135374,12.69481236218,0.479347,0.0962751,0.0218449,1.43737,3.53358,19.5518,37.4749,21.9501,"descriptive_words","svar"
"Swedish","item_584",1.702405545,5.1221980286,9.726522842854,10.919372570834,0.5514,0.232569,0.0372682,1.2735,3.35116,15.3072,20.5622,18.5023,"descriptive_words","somning"
"Swedish","item_585",1.2955629012,5.750181844,5.6614726881534,11.338700895488,0.47411,0.255618,0.000404304,2.6997,2.40725,17.5852,14.0362,15.8351,"descriptive_words","sonder"
"Swedish","item_586",2.0033339682,6.386540947,10.60793132884,5.573565915997,0.620933,0.335744,0.0724137,0.000139925,3.74903,17.0701,21.5054,12.3979,"descriptive_words","sot"
"Swedish","item_587",1.735260353,4.2272023374,11.9313083751,7.031966647048,0.429207,0.210138,0.00054245,0.00016309,3.38738,11.7456,23.8702,13.663,"descriptive_words","tom"
"Swedish","item_588",1.6265158412,4.28364488118,17.030595204286,15.613161123558,0.382133,0.0754146,0.00985193,2.56261,3.40761,16.696,51.7286,21.9776,"descriptive_words","torr"
"Swedish","item_589",1.530634773,2.990470662,8.695584543734,15.109502421534,0.49719,0.111066,0.00270519,6.44161,3.11074,9.94497,17.9464,18.9091,"descriptive_words","trasig"
"Swedish","item_59",1.8039148256,4.5779488774,13.39440388172,7.57436889429572,0.534,0.380949,0.0872294,0.038862,3.56876,12.6749,27.2393,14.4206,"animals","zebra"
"Swedish","item_590",1.7958849854,7.80078454186,64.87578410838,12.496598875302,0.36891,0.0712549,0.0145588,1.17539,3.66397,26.7512,422.445,21.9997,"descriptive_words","trevlig"
"Swedish","item_591",1.5611759768,6.5806517806,6.48087847242,9.403489770628,0.588719,0.307409,0.01535,1.20069,2.80526,19.7659,14.3785,15.712,"descriptive_words","trott"
"Swedish","item_592",1.5140921076,5.351921837,6.47969338509,13.110983153538,0.532877,0.121051,0.00324883,2.83652,2.8983,17.8543,14.4569,18.6531,"descriptive_words","tung"
"Swedish","item_593",1.4943708727,3.21885081402,854.840839555338,16.329685236174,0.173142,0.0559666,0.00484076,2.43413,3.361,12.5264,6940.3,21.9991,"descriptive_words","tunn"
"Swedish","item_594",1.817224396,6.9424390198,8.372357303786,6.8083568995872,0.53297,0.332089,0.00446198,0.000888976,3.38252,20.5428,17.7421,13.6032,"descriptive_words","tyst"
"Swedish","item_595",1.5762706408,6.1188753142,7.127079011786,7.952602426568,0.55074,0.268083,0.0151462,0.410781,2.85294,17.9043,15.8601,14.3893,"descriptive_words","torstig"
"Swedish","item_596",1.5783896688,7.5433938334,5.744961388082,11.54827349045,0.540572,0.29203,0.00415059,1.69374,2.86232,24.7128,12.8647,18.5109,"descriptive_words","vaken"
"Swedish","item_597",1.5335406712,4.48275927,7.61239466906,8.912803518346,0.609655,0.191024,0.0296802,1.11535,2.77927,13.9049,15.9335,15.4126,"descriptive_words","varm"
"Swedish","item_598",1.7869994512,4.2512303674,12.48308933526,6.975348347336,0.612052,0.27957,0.0887816,0.0222708,3.45008,11.7118,24.9644,13.7285,"descriptive_words","vass"
"Swedish","item_599",1.9377868336,7.1144082402,9.523105502654,7.912035158606,0.563893,0.364996,0.0167295,0.0153553,3.63544,19.7968,19.3765,16.1365,"descriptive_words","vit"
"Swedish","item_6",1.2415643868,0.99043891234,72.47050483176,12.040790017312,0.30261,0.0327854,0.0184456,2.5611,2.73075,3.2704,189.682,15.999,"sounds","kvack_kvack"
"Swedish","item_60",1.68758265,4.6670861574,11.811406322054,8.516780506702,0.47586,0.366767,0.0114915,0.725232,3.1948,12.5642,24.0706,15.469,"animals","asna"
"Swedish","item_600",1.4216567466,1.9058071726,12.4889296442,16.6482069004,0.377069,0.115357,0.0231003,12.1669,2.91464,5.8063,26.5957,18.9712,"descriptive_words","vat"
"Swedish","item_601",1.5993419296,6.6308330044,7.53068110241,7.913953841188,0.522654,0.352101,0.0220481,0.0146123,2.94539,19.3117,16.9366,14.2693,"descriptive_words","acklig"
"Swedish","item_602",2.0354701628,5.5205011844,12.324948070896,5.7170375460168,0.62537,0.366369,0.00460199,0.0168864,3.96497,15.3867,23.9748,12.5916,"pronouns","de/dem/dom"
"Swedish","item_603",2.330286472,2.7183141634,18.39107758762,4.385622190854,0.61362,0.249828,1.54925,0.00129238,4.66562,7.67457,31.3461,10.4395,"pronouns","den_dar"
"Swedish","item_604",2.2723943104,5.7036497072,12.28602200726,5.200520580328,0.70719,0.520335,0.153379,0.0215959,4.43803,16.2892,23.3481,11.6371,"pronouns","den_har"
"Swedish","item_605",1.943989545,3.5362513898,11.21760360194,5.399411310174,0.660649,0.180983,0.138923,0.00195329,3.68036,9.96493,21.2445,11.8938,"pronouns","den_"
"Swedish","item_606",2.2187035662,4.2658033562,15.75857985124,4.657539331624,0.649035,0.353537,0.204983,0.00183496,4.29895,11.8424,28.5681,10.9479,"pronouns","det"
"Swedish","item_607",2.0631003876,13.804146692,8.110361818502,9.599342197142,0.611017,0.423068,0.00992741,0.00717667,4.01328,43.8051,18.445,20.0833,"pronouns","deras"
"Swedish","item_608",1.69310224568,3.59394004582,123.63806042076,10.446521942782,0.253075,0.159097,0.0151564,0.95325,3.65527,11.1045,715.461,18.8224,"pronouns","dessa"
"Swedish","item_609",1.5651054738,8.1269286802,6.22708549698,8.068122578054,0.595996,0.541682,0.0725489,0.232921,2.82586,22.912,14.9229,14.5475,"pronouns","din"
"Swedish","item_61",1.8475891516,4.3249335462,11.67864492736,6.606343652026,0.62467,0.335765,0.182836,0.00589645,3.50201,11.6872,22.6556,13.2653,"animals","alg"
"Swedish","item_610",2.0521896764,8.369870378,8.25543619652,7.4023148795604,0.699115,0.348991,0.0088188,0.00541255,3.91165,25.853,16.9647,15.4151,"pronouns","du"
"Swedish","item_611",2.1124034118,8.7327382912,9.25904296608,6.690528686418,0.605941,0.329366,0.00142862,0.00237568,4.1035,26.9223,19.3689,14.698,"pronouns","han"
"Swedish","item_612",1.939688104,7.2497785202,10.83467323936,8.29095648864,0.577105,0.321956,0.0179332,0.0178117,3.83985,20.7696,22.723,16.6594,"pronouns","hans"
"Swedish","item_613",2.0396862026,7.3481092876,11.06573804906,7.812905347676,0.595724,0.494244,0.0696334,0.00521206,3.94528,21.0197,22.5129,16.3464,"pronouns","henne"
"Swedish","item_614",1.9421587722,5.7627505948,13.23934356406,8.5685467071,0.601895,0.311856,0.0360393,0.0370249,3.92184,16.2331,26.8988,17.0718,"pronouns","hennes"
"Swedish","item_615",2.098642785,9.7397663904,8.3448324191,7.556532580484,0.685452,0.346423,0.0460877,0.0140932,4.05525,28.1504,18.0638,16.3245,"pronouns","hon"
"Swedish","item_616",1.9114344402,7.3250075164,27.96616489486,10.8844478514646,0.422924,0.132421,0.0107228,1.00146,3.88953,22.5907,85.3433,21.9854,"pronouns","honom"
"Swedish","item_617",1.566996106,9.7974249114,5.510964854426,7.906144215498,0.655971,0.654934,0.0138653,0.0191263,2.85219,28.7457,13.3461,14.2671,"pronouns","jag"
"Swedish","item_618",1.9430488244,7.3278869944,9.664843189168,6.257469623734,0.628593,0.544024,0.0215052,0.00679083,3.68249,20.3544,20.2978,13.1461,"pronouns","mig"
"Swedish","item_619",1.135616898,2.5513143996,4.6892274887408,14.5746418136,0.458034,0.133706,0.000222209,12.2547,2.03649,7.22125,11.1361,15.9587,"pronouns","min"
"Swedish","item_62",1.2939063262,4.694874947,5.235457028532,11.171886515914,0.45019,0.189846,0.00339232,3.2947,2.27239,14.7211,12.414,15.7501,"vehicles","barnvagn"
"Swedish","item_620",1.793989301,6.1232232612,8.21186097252,7.4015481140694,0.648351,0.357098,0.0475592,0.185472,3.25559,17.8899,16.858,14.2929,"pronouns","mina"
"Swedish","item_621",1.9579989954,6.4095976068,11.92835133446,8.6271993251268,0.599029,0.469332,0.0248534,0.000507484,3.88563,18.0348,24.4827,16.9266,"pronouns","oss"
"Swedish","item_622",1.5756680142,5.1616677186,8.099438751614,12.238736875442,0.535338,0.220564,0.00945947,1.88078,2.99707,15.7581,17.4181,18.7898,"pronouns","sjalv"
"Swedish","item_623",1.7819417448,6.9767791434,10.00411106996,12.02462582996,0.451829,0.161243,0.0150564,0.766846,3.48106,22.5247,21.4774,21.4948,"pronouns","vi"
"Swedish","item_624",1.7805444082,6.42117974478,18.193522511946,12.6537147169652,0.409565,0.0753609,0.0572922,1.25858,3.60901,21.5696,64.1514,21.9906,"pronouns","var"
"Swedish","item_625",1.9634727974,9.1804421882,8.263869104954,7.8278122258164,0.625383,0.34771,0.00517762,0.000440742,3.71938,27.6828,17.6076,16.1847,"time_words","dag"
"Swedish","item_626",1.5832015664,3.90972407876,102.884076939494,15.837602715242,0.2916,0.0903517,0.0028588,2.34596,3.3686,14.7756,313.349,21.9981,"time_words","efter"
"Swedish","item_627",1.9080721222,8.5198020448,8.47109201386,8.2882152910124,0.520955,0.335317,0.00816694,0.00468389,3.70774,25.5855,18.2015,16.4376,"time_words","ikvall"
"Swedish","item_628",1.5731637218,7.319179884,6.5240176446106,11.15032596242,0.542937,0.289427,0.000190378,1.28056,3.08075,22.3284,15.3026,18.6222,"time_words","imorgon"
"Swedish","item_629",1.7211478154,3.887298779,42.17545848762,10.856422676506,0.415872,0.157521,0.0215671,1.13872,3.58628,11.8961,138.351,18.9874,"time_words","innan"
"Swedish","item_63",1.4214038648,4.78372450008,5.079895271046,7.858572660622,0.515955,0.0934141,0.00416565,0.0719138,2.49128,14.6793,11.6361,14.3275,"vehicles","bil"
"Swedish","item_630",1.9770803016,8.0579363176,9.130554287958,7.6984628316738,0.623849,0.375908,0.00554407,0.000636859,3.91606,23.7468,19.5872,16.0466,"time_words","idag"
"Swedish","item_631",1.6545314608,5.36084820472,60.239080061924,14.279457410488,0.303302,0.0895944,0.00635562,1.77722,3.38109,18.9491,184.415,21.9995,"time_words","igar"
"Swedish","item_632",1.7622398748,7.264813869,7.5804203767572,10.615224706606,0.536662,0.245362,0.000339946,1.09935,3.40436,22.5197,16.5357,18.5976,"time_words","morgon"
"Swedish","item_633",1.5992536258,5.1634508702,7.851556820926,9.9570065589,0.566558,0.327909,0.0218771,1.44433,3.03105,14.4382,16.8258,15.782,"time_words","natt"
"Swedish","item_634",1.471159983,2.7692693904,8.18259929627,15.5241263938,0.439075,0.151696,0.00171417,8.2762,2.90283,8.67557,16.9952,18.8213,"time_words","nu"
"Swedish","item_635",1.961624819,4.8974579782,13.80689917526,6.492246688862,0.536052,0.31871,0.0605872,0.0116175,3.87837,13.193,27.1723,13.5145,"time_words","senare"
"Swedish","item_636",1.57636106146,3.58207170698,340.4793970785,15.307451577024,0.195683,0.0534869,0.0846595,2.05774,3.46008,12.6905,2260.73,21.9975,"time_words","tid"
"Swedish","item_637",1.912854005,6.9605399548,9.248706497538,9.039596032526,0.661347,0.401314,0.0296191,0.306925,3.65281,20.1416,19.0388,17.6955,"locations","av"
"Swedish","item_638",1.6620900314,6.4168497496,7.84249318514,11.03877104945,0.553934,0.268831,0.0399232,1.33951,3.19396,19.9689,17.1412,18.7594,"locations","bakom"
"Swedish","item_639",1.5555493566,3.5979366904,9.43501952968,10.029360563936,0.551878,0.241661,0.048374,1.84021,2.92651,10.2308,19.2837,15.7895,"locations","bort"
"Swedish","item_64",1.7523786808,6.3757358272,7.955314276548,7.930995025474,0.601888,0.323685,0.00178332,0.425757,3.27146,17.668,16.9364,14.8337,"vehicles","brandbil"
"Swedish","item_640",1.8322442062,7.3853507982,8.92447128028,9.24222694675,0.579577,0.314998,0.0180771,0.00137406,3.60264,21.3751,19.4736,17.4366,"locations","bredvid"
"Swedish","item_641",1.7342606168,2.18232644964,13.66024643316,5.503774019302,0.491896,0.128087,0.0433359,0.00382391,3.4788,6.88374,25.6187,12.0798,"locations","dar"
"Swedish","item_642",1.5976913654,3.81184972236,23.92110659882,16.039655459832,0.35952,0.120047,0.0213987,2.54564,3.34991,13.9334,86.1312,21.9975,"locations","fran"
"Swedish","item_643",1.8350586276,6.1564390996,15.45448575788,12.5198684154,0.397826,0.158879,0.0214577,1.18809,3.71942,19.4742,43.3377,21.9812,"locations","for"
